trades,wins,losses,win_rate,gross_profit,gross_loss,net_profit,profit_factor,profit_factor_score,max_drawdown,expectancy,time,symbol,min_score,take_profit_pct,stop_loss_pct,rsi_range,ema_filter,atr_filter,volume_filter
181,42,139,23.2,7482.7,-8574.39,-1091.69,0.8727,0.8726797309607995,-2669.1,-6.03,2026-07-09T12:38:07.979799,SOLUSDT,70,0.05,-0.015,"(35, 70)",ema50_gt_ema200,False,True
181,42,139,23.2,7482.7,-8574.39,-1091.69,0.8727,0.8726797309607995,-2669.1,-6.03,2026-07-09T12:38:20.652999,SOLUSDT,70,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
181,42,139,23.2,7482.7,-8574.39,-1091.69,0.8727,0.8726797309607995,-2669.1,-6.03,2026-07-09T12:41:48.443504,SOLUSDT,80,0.05,-0.015,"(30, 70)",ema50_gt_ema200,False,True
181,42,139,23.2,7482.7,-8574.39,-1091.69,0.8727,0.8726797309607995,-2669.1,-6.03,2026-07-09T12:42:00.399683,SOLUSDT,80,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
181,42,139,23.2,7482.7,-8574.39,-1091.69,0.8727,0.8726797309607995,-2669.1,-6.03,2026-07-09T12:42:12.625412,SOLUSDT,80,0.05,-0.015,"(35, 70)",ema50_gt_ema200,False,True
181,42,139,23.2,7482.7,-8574.39,-1091.69,0.8727,0.8726797309607995,-2669.1,-6.03,2026-07-09T12:42:24.415884,SOLUSDT,80,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
75,24,51,32.0,2533.9,-2924.75,-390.85,0.8664,0.8663643545917681,-836.65,-5.21,2026-07-09T12:06:50.611296,BTCUSDT,60,0.04,-0.02,"(30, 70)",ema50_gt_ema200,False,True
75,24,51,32.0,2533.9,-2924.75,-390.85,0.8664,0.8663643545917681,-836.65,-5.21,2026-07-09T12:07:02.378919,BTCUSDT,60,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
75,24,51,32.0,2533.9,-2924.75,-390.85,0.8664,0.8663643545917681,-836.65,-5.21,2026-07-09T12:07:15.023416,BTCUSDT,60,0.04,-0.02,"(35, 70)",ema50_gt_ema200,False,True
75,24,51,32.0,2533.9,-2924.75,-390.85,0.8664,0.8663643545917681,-836.65,-5.21,2026-07-09T12:07:28.335365,BTCUSDT,60,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
75,24,51,32.0,2533.9,-2924.75,-390.85,0.8664,0.8663643545917681,-836.65,-5.21,2026-07-09T12:10:25.494213,BTCUSDT,70,0.04,-0.02,"(30, 70)",ema50_gt_ema200,False,True
75,24,51,32.0,2533.9,-2924.75,-390.85,0.8664,0.8663643545917681,-836.65,-5.21,2026-07-09T12:10:37.321201,BTCUSDT,70,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
75,24,51,32.0,2533.9,-2924.75,-390.85,0.8664,0.8663643545917681,-836.65,-5.21,2026-07-09T12:10:48.757019,BTCUSDT,70,0.04,-0.02,"(35, 70)",ema50_gt_ema200,False,True
75,24,51,32.0,2533.9,-2924.75,-390.85,0.8664,0.8663643545917681,-836.65,-5.21,2026-07-09T12:11:00.096721,BTCUSDT,70,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
75,24,51,32.0,2533.9,-2924.75,-390.85,0.8664,0.8663643545917681,-836.65,-5.21,2026-07-09T12:14:06.279020,BTCUSDT,80,0.04,-0.02,"(30, 70)",ema50_gt_ema200,False,True
75,24,51,32.0,2533.9,-2924.75,-390.85,0.8664,0.8663643545917681,-836.65,-5.21,2026-07-09T12:14:18.525921,BTCUSDT,80,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
75,24,51,32.0,2533.9,-2924.75,-390.85,0.8664,0.8663643545917681,-836.65,-5.21,2026-07-09T12:14:30.868248,BTCUSDT,80,0.04,-0.02,"(35, 70)",ema50_gt_ema200,False,True
75,24,51,32.0,2533.9,-2924.75,-390.85,0.8664,0.8663643545917681,-836.65,-5.21,2026-07-09T12:14:43.553310,BTCUSDT,80,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,True
113,30,83,26.55,4029.08,-4683.21,-654.14,0.8603,0.8603226142862376,-1196.92,-5.79,2026-07-09T12:44:30.327864,XRPUSDT,60,0.05,-0.02,"(30, 70)",ema50_gt_ema200,True,True
113,30,83,26.55,4029.08,-4683.21,-654.14,0.8603,0.8603226142862376,-1196.92,-5.79,2026-07-09T12:44:43.523137,XRPUSDT,60,0.05,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
113,30,83,26.55,4029.08,-4683.21,-654.14,0.8603,0.8603226142862376,-1196.92,-5.79,2026-07-09T12:44:55.866112,XRPUSDT,60,0.05,-0.02,"(35, 70)",ema50_gt_ema200,True,True
113,30,83,26.55,4029.08,-4683.21,-654.14,0.8603,0.8603226142862376,-1196.92,-5.79,2026-07-09T12:45:08.412995,XRPUSDT,60,0.05,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
113,30,83,26.55,4029.08,-4683.21,-654.14,0.8603,0.8603226142862376,-1196.92,-5.79,2026-07-09T12:48:34.838410,XRPUSDT,70,0.05,-0.02,"(30, 70)",ema50_gt_ema200,True,True
113,30,83,26.55,4029.08,-4683.21,-654.14,0.8603,0.8603226142862376,-1196.92,-5.79,2026-07-09T12:48:47.993010,XRPUSDT,70,0.05,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
113,30,83,26.55,4029.08,-4683.21,-654.14,0.8603,0.8603226142862376,-1196.92,-5.79,2026-07-09T12:49:01.218753,XRPUSDT,70,0.05,-0.02,"(35, 70)",ema50_gt_ema200,True,True
113,30,83,26.55,4029.08,-4683.21,-654.14,0.8603,0.8603226142862376,-1196.92,-5.79,2026-07-09T12:49:13.715455,XRPUSDT,70,0.05,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
113,30,83,26.55,4029.08,-4683.21,-654.14,0.8603,0.8603226142862376,-1196.92,-5.79,2026-07-09T12:52:37.588034,XRPUSDT,80,0.05,-0.02,"(30, 70)",ema50_gt_ema200,True,True
113,30,83,26.55,4029.08,-4683.21,-654.14,0.8603,0.8603226142862376,-1196.92,-5.79,2026-07-09T12:52:50.977977,XRPUSDT,80,0.05,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
113,30,83,26.55,4029.08,-4683.21,-654.14,0.8603,0.8603226142862376,-1196.92,-5.79,2026-07-09T12:53:04.394111,XRPUSDT,80,0.05,-0.02,"(35, 70)",ema50_gt_ema200,True,True
113,30,83,26.55,4029.08,-4683.21,-654.14,0.8603,0.8603226142862376,-1196.92,-5.79,2026-07-09T12:53:18.779344,XRPUSDT,80,0.05,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
153,41,112,26.8,5547.32,-6452.52,-905.2,0.8597,0.8597138846352986,-2073.01,-5.92,2026-07-09T12:31:21.270804,SOLUSDT,60,0.05,-0.02,None,ema50_gt_ema200,False,False
153,41,112,26.8,5547.32,-6452.52,-905.2,0.8597,0.8597138846352986,-2073.01,-5.92,2026-07-09T12:31:33.631664,SOLUSDT,60,0.05,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,False,False
153,41,112,26.8,5547.32,-6452.52,-905.2,0.8597,0.8597138846352986,-2073.01,-5.92,2026-07-09T12:35:41.473550,SOLUSDT,70,0.05,-0.02,None,ema50_gt_ema200,False,False
153,41,112,26.8,5547.32,-6452.52,-905.2,0.8597,0.8597138846352986,-2073.01,-5.92,2026-07-09T12:35:55.294415,SOLUSDT,70,0.05,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,False,False
153,41,112,26.8,5547.32,-6452.52,-905.2,0.8597,0.8597138846352986,-2073.01,-5.92,2026-07-09T12:39:54.028145,SOLUSDT,80,0.05,-0.02,None,ema50_gt_ema200,False,False
153,41,112,26.8,5547.32,-6452.52,-905.2,0.8597,0.8597138846352986,-2073.01,-5.92,2026-07-09T12:40:06.679695,SOLUSDT,80,0.05,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,False,False
78,24,54,30.77,2558.38,-2985.39,-427.01,0.857,0.856966306843167,-794.58,-5.47,2026-07-09T12:06:53.450168,BTCUSDT,60,0.04,-0.02,"(30, 70)",ema50_gt_ema200,True,False
78,24,54,30.77,2558.38,-2985.39,-427.01,0.857,0.856966306843167,-794.58,-5.47,2026-07-09T12:07:05.210495,BTCUSDT,60,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,False
78,24,54,30.77,2558.38,-2985.39,-427.01,0.857,0.856966306843167,-794.58,-5.47,2026-07-09T12:07:18.653881,BTCUSDT,60,0.04,-0.02,"(35, 70)",ema50_gt_ema200,True,False
78,24,54,30.77,2558.38,-2985.39,-427.01,0.857,0.856966306843167,-794.58,-5.47,2026-07-09T12:07:31.552564,BTCUSDT,60,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,False
78,24,54,30.77,2558.38,-2985.39,-427.01,0.857,0.856966306843167,-794.58,-5.47,2026-07-09T12:10:28.294295,BTCUSDT,70,0.04,-0.02,"(30, 70)",ema50_gt_ema200,True,False
78,24,54,30.77,2558.38,-2985.39,-427.01,0.857,0.856966306843167,-794.58,-5.47,2026-07-09T12:10:40.234693,BTCUSDT,70,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,False
78,24,54,30.77,2558.38,-2985.39,-427.01,0.857,0.856966306843167,-794.58,-5.47,2026-07-09T12:10:51.609847,BTCUSDT,70,0.04,-0.02,"(35, 70)",ema50_gt_ema200,True,False
78,24,54,30.77,2558.38,-2985.39,-427.01,0.857,0.856966306843167,-794.58,-5.47,2026-07-09T12:11:02.977016,BTCUSDT,70,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,False
78,24,54,30.77,2558.38,-2985.39,-427.01,0.857,0.856966306843167,-794.58,-5.47,2026-07-09T12:14:09.358096,BTCUSDT,80,0.04,-0.02,"(30, 70)",ema50_gt_ema200,True,False
78,24,54,30.77,2558.38,-2985.39,-427.01,0.857,0.856966306843167,-794.58,-5.47,2026-07-09T12:14:21.715420,BTCUSDT,80,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,False
78,24,54,30.77,2558.38,-2985.39,-427.01,0.857,0.856966306843167,-794.58,-5.47,2026-07-09T12:14:33.740539,BTCUSDT,80,0.04,-0.02,"(35, 70)",ema50_gt_ema200,True,False
78,24,54,30.77,2558.38,-2985.39,-427.01,0.857,0.856966306843167,-794.58,-5.47,2026-07-09T12:14:46.406317,BTCUSDT,80,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,False
88,19,69,21.59,3325.19,-3887.35,-562.16,0.8554,0.8553878826292433,-757.93,-6.39,2026-07-09T12:08:54.069496,BTCUSDT,60,0.05,-0.015,None,ema50_gt_ema200,False,True
88,19,69,21.59,3325.19,-3887.35,-562.16,0.8554,0.8553878826292433,-757.93,-6.39,2026-07-09T12:09:05.664739,BTCUSDT,60,0.05,-0.015,None,ema20_gt_ema50_and_ema50_gt_ema200,False,True
88,19,69,21.59,3325.19,-3887.35,-562.16,0.8554,0.8553878826292433,-757.93,-6.39,2026-07-09T12:12:21.477171,BTCUSDT,70,0.05,-0.015,None,ema50_gt_ema200,False,True
88,19,69,21.59,3325.19,-3887.35,-562.16,0.8554,0.8553878826292433,-757.93,-6.39,2026-07-09T12:12:32.821660,BTCUSDT,70,0.05,-0.015,None,ema20_gt_ema50_and_ema50_gt_ema200,False,True
88,19,69,21.59,3325.19,-3887.35,-562.16,0.8554,0.8553878826292433,-757.93,-6.39,2026-07-09T12:16:15.026411,BTCUSDT,80,0.05,-0.015,None,ema50_gt_ema200,False,True
88,19,69,21.59,3325.19,-3887.35,-562.16,0.8554,0.8553878826292433,-757.93,-6.39,2026-07-09T12:16:26.433030,BTCUSDT,80,0.05,-0.015,None,ema20_gt_ema50_and_ema50_gt_ema200,False,True
137,36,101,26.28,4822.22,-5659.75,-837.53,0.852,0.8520195971196681,-1373.62,-6.11,2026-07-09T12:43:54.670643,XRPUSDT,60,0.05,-0.02,None,ema50_gt_ema200,False,False
137,36,101,26.28,4822.22,-5659.75,-837.53,0.852,0.8520195971196681,-1373.62,-6.11,2026-07-09T12:44:07.244687,XRPUSDT,60,0.05,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,False,False
137,36,101,26.28,4822.22,-5659.75,-837.53,0.852,0.8520195971196681,-1373.62,-6.11,2026-07-09T12:47:57.205801,XRPUSDT,70,0.05,-0.02,None,ema50_gt_ema200,False,False
137,36,101,26.28,4822.22,-5659.75,-837.53,0.852,0.8520195971196681,-1373.62,-6.11,2026-07-09T12:48:10.947073,XRPUSDT,70,0.05,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,False,False
137,36,101,26.28,4822.22,-5659.75,-837.53,0.852,0.8520195971196681,-1373.62,-6.11,2026-07-09T12:52:01.338225,XRPUSDT,80,0.05,-0.02,None,ema50_gt_ema200,False,False
137,36,101,26.28,4822.22,-5659.75,-837.53,0.852,0.8520195971196681,-1373.62,-6.11,2026-07-09T12:52:15.707719,XRPUSDT,80,0.05,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,False,False
88,19,69,21.59,3312.14,-3923.94,-611.8,0.8441,0.8440853865831859,-818.64,-6.95,2026-07-09T12:09:14.145211,BTCUSDT,60,0.05,-0.015,"(30, 70)",ema50_gt_ema200,False,False
88,19,69,21.59,3312.14,-3923.94,-611.8,0.8441,0.8440853865831859,-818.64,-6.95,2026-07-09T12:09:25.519981,BTCUSDT,60,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
88,19,69,21.59,3312.14,-3923.94,-611.8,0.8441,0.8440853865831859,-818.64,-6.95,2026-07-09T12:09:36.935506,BTCUSDT,60,0.05,-0.015,"(35, 70)",ema50_gt_ema200,False,False
88,19,69,21.59,3312.14,-3923.94,-611.8,0.8441,0.8440853865831859,-818.64,-6.95,2026-07-09T12:09:48.489148,BTCUSDT,60,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
88,19,69,21.59,3312.14,-3923.94,-611.8,0.8441,0.8440853865831859,-818.64,-6.95,2026-07-09T12:12:41.520298,BTCUSDT,70,0.05,-0.015,"(30, 70)",ema50_gt_ema200,False,False
88,19,69,21.59,3312.14,-3923.94,-611.8,0.8441,0.8440853865831859,-818.64,-6.95,2026-07-09T12:12:53.107657,BTCUSDT,70,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
88,19,69,21.59,3312.14,-3923.94,-611.8,0.8441,0.8440853865831859,-818.64,-6.95,2026-07-09T12:13:04.612479,BTCUSDT,70,0.05,-0.015,"(35, 70)",ema50_gt_ema200,False,False
88,19,69,21.59,3312.14,-3923.94,-611.8,0.8441,0.8440853865831859,-818.64,-6.95,2026-07-09T12:13:19.674185,BTCUSDT,70,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
88,19,69,21.59,3312.14,-3923.94,-611.8,0.8441,0.8440853865831859,-818.64,-6.95,2026-07-09T12:16:35.178623,BTCUSDT,80,0.05,-0.015,"(30, 70)",ema50_gt_ema200,False,False
88,19,69,21.59,3312.14,-3923.94,-611.8,0.8441,0.8440853865831859,-818.64,-6.95,2026-07-09T12:16:46.908690,BTCUSDT,80,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
88,19,69,21.59,3312.14,-3923.94,-611.8,0.8441,0.8440853865831859,-818.64,-6.95,2026-07-09T12:16:58.258988,BTCUSDT,80,0.05,-0.015,"(35, 70)",ema50_gt_ema200,False,False
88,19,69,21.59,3312.14,-3923.94,-611.8,0.8441,0.8440853865831859,-818.64,-6.95,2026-07-09T12:17:10.801357,BTCUSDT,80,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
175,39,136,22.29,6953.24,-8302.56,-1349.32,0.8375,0.8374815040555004,-2275.01,-7.71,2026-07-09T12:32:54.583016,SOLUSDT,60,0.05,-0.015,None,ema50_gt_ema200,True,False
175,39,136,22.29,6953.24,-8302.56,-1349.32,0.8375,0.8374815040555004,-2275.01,-7.71,2026-07-09T12:33:12.376920,SOLUSDT,60,0.05,-0.015,None,ema20_gt_ema50_and_ema50_gt_ema200,True,False
175,39,136,22.29,6953.24,-8302.56,-1349.32,0.8375,0.8374815040555004,-2275.01,-7.71,2026-07-09T12:37:17.003042,SOLUSDT,70,0.05,-0.015,None,ema50_gt_ema200,True,False
175,39,136,22.29,6953.24,-8302.56,-1349.32,0.8375,0.8374815040555004,-2275.01,-7.71,2026-07-09T12:37:31.616290,SOLUSDT,70,0.05,-0.015,None,ema20_gt_ema50_and_ema50_gt_ema200,True,False
175,39,136,22.29,6953.24,-8302.56,-1349.32,0.8375,0.8374815040555004,-2275.01,-7.71,2026-07-09T12:41:23.923302,SOLUSDT,80,0.05,-0.015,None,ema50_gt_ema200,True,False
175,39,136,22.29,6953.24,-8302.56,-1349.32,0.8375,0.8374815040555004,-2275.01,-7.71,2026-07-09T12:41:39.034483,SOLUSDT,80,0.05,-0.015,None,ema20_gt_ema50_and_ema50_gt_ema200,True,False
166,37,129,22.29,6618.4,-7948.83,-1330.43,0.8326,0.8326261474959207,-2208.32,-8.01,2026-07-09T12:32:59.322252,SOLUSDT,60,0.05,-0.015,None,ema50_gt_ema200,True,True
166,37,129,22.29,6618.4,-7948.83,-1330.43,0.8326,0.8326261474959207,-2208.32,-8.01,2026-07-09T12:33:16.645933,SOLUSDT,60,0.05,-0.015,None,ema20_gt_ema50_and_ema50_gt_ema200,True,True
166,37,129,22.29,6618.4,-7948.83,-1330.43,0.8326,0.8326261474959207,-2208.32,-8.01,2026-07-09T12:37:20.518898,SOLUSDT,70,0.05,-0.015,None,ema50_gt_ema200,True,True
166,37,129,22.29,6618.4,-7948.83,-1330.43,0.8326,0.8326261474959207,-2208.32,-8.01,2026-07-09T12:37:35.063082,SOLUSDT,70,0.05,-0.015,None,ema20_gt_ema50_and_ema50_gt_ema200,True,True
166,37,129,22.29,6618.4,-7948.83,-1330.43,0.8326,0.8326261474959207,-2208.32,-8.01,2026-07-09T12:41:27.123849,SOLUSDT,80,0.05,-0.015,None,ema50_gt_ema200,True,True
166,37,129,22.29,6618.4,-7948.83,-1330.43,0.8326,0.8326261474959207,-2208.32,-8.01,2026-07-09T12:41:42.230925,SOLUSDT,80,0.05,-0.015,None,ema20_gt_ema50_and_ema50_gt_ema200,True,True
77,24,53,31.17,2520.93,-3049.08,-528.15,0.8268,0.8267839301391164,-842.3,-6.86,2026-07-09T12:06:28.238337,BTCUSDT,60,0.04,-0.02,None,ema50_gt_ema200,False,True
77,24,53,31.17,2520.93,-3049.08,-528.15,0.8268,0.8267839301391164,-842.3,-6.86,2026-07-09T12:06:39.349283,BTCUSDT,60,0.04,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,False,True
77,24,53,31.17,2520.93,-3049.08,-528.15,0.8268,0.8267839301391164,-842.3,-6.86,2026-07-09T12:10:02.869727,BTCUSDT,70,0.04,-0.02,None,ema50_gt_ema200,False,True
77,24,53,31.17,2520.93,-3049.08,-528.15,0.8268,0.8267839301391164,-842.3,-6.86,2026-07-09T12:10:14.219068,BTCUSDT,70,0.04,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,False,True
77,24,53,31.17,2520.93,-3049.08,-528.15,0.8268,0.8267839301391164,-842.3,-6.86,2026-07-09T12:13:38.979449,BTCUSDT,80,0.04,-0.02,None,ema50_gt_ema200,False,True
77,24,53,31.17,2520.93,-3049.08,-528.15,0.8268,0.8267839301391164,-842.3,-6.86,2026-07-09T12:13:53.017851,BTCUSDT,80,0.04,-0.02,None,ema20_gt_ema50_and_ema50_gt_ema200,False,True
80,17,63,21.25,2975.57,-3613.24,-637.67,0.8235,0.8235185057824213,-795.54,-7.97,2026-07-09T12:09:22.695275,BTCUSDT,60,0.05,-0.015,"(30, 70)",ema50_gt_ema200,True,True
80,17,63,21.25,2975.57,-3613.24,-637.67,0.8235,0.8235185057824213,-795.54,-7.97,2026-07-09T12:09:34.097056,BTCUSDT,60,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
80,17,63,21.25,2975.57,-3613.24,-637.67,0.8235,0.8235185057824213,-795.54,-7.97,2026-07-09T12:09:45.651256,BTCUSDT,60,0.05,-0.015,"(35, 70)",ema50_gt_ema200,True,True
80,17,63,21.25,2975.57,-3613.24,-637.67,0.8235,0.8235185057824213,-795.54,-7.97,2026-07-09T12:09:57.035039,BTCUSDT,60,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
80,17,63,21.25,2975.57,-3613.24,-637.67,0.8235,0.8235185057824213,-795.54,-7.97,2026-07-09T12:12:50.265104,BTCUSDT,70,0.05,-0.015,"(30, 70)",ema50_gt_ema200,True,True
80,17,63,21.25,2975.57,-3613.24,-637.67,0.8235,0.8235185057824213,-795.54,-7.97,2026-07-09T12:13:01.772322,BTCUSDT,70,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
80,17,63,21.25,2975.57,-3613.24,-637.67,0.8235,0.8235185057824213,-795.54,-7.97,2026-07-09T12:13:16.213349,BTCUSDT,70,0.05,-0.015,"(35, 70)",ema50_gt_ema200,True,True
80,17,63,21.25,2975.57,-3613.24,-637.67,0.8235,0.8235185057824213,-795.54,-7.97,2026-07-09T12:13:31.925851,BTCUSDT,70,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
80,17,63,21.25,2975.57,-3613.24,-637.67,0.8235,0.8235185057824213,-795.54,-7.97,2026-07-09T12:16:44.094706,BTCUSDT,80,0.05,-0.015,"(30, 70)",ema50_gt_ema200,True,True
80,17,63,21.25,2975.57,-3613.24,-637.67,0.8235,0.8235185057824213,-795.54,-7.97,2026-07-09T12:16:55.497371,BTCUSDT,80,0.05,-0.015,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
80,17,63,21.25,2975.57,-3613.24,-637.67,0.8235,0.8235185057824213,-795.54,-7.97,2026-07-09T12:17:07.934026,BTCUSDT,80,0.05,-0.015,"(35, 70)",ema50_gt_ema200,True,True
80,17,63,21.25,2975.57,-3613.24,-637.67,0.8235,0.8235185057824213,-795.54,-7.97,2026-07-09T12:17:21.817991,BTCUSDT,80,0.05,-0.015,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,True,True
182,40,142,21.98,7262.76,-8849.48,-1586.72,0.8207,0.8206992131116455,-3071.67,-8.72,2026-07-09T12:32:49.707811,SOLUSDT,60,0.05,-0.015,None,ema50_gt_ema200,False,True
182,40,142,21.98,7262.76,-8849.48,-1586.72,0.8207,0.8206992131116455,-3071.67,-8.72,2026-07-09T12:33:06.640247,SOLUSDT,60,0.05,-0.015,None,ema20_gt_ema50_and_ema50_gt_ema200,False,True
182,40,142,21.98,7262.76,-8849.48,-1586.72,0.8207,0.8206992131116455,-3071.67,-8.72,2026-07-09T12:37:13.604826,SOLUSDT,70,0.05,-0.015,None,ema50_gt_ema200,False,True
182,40,142,21.98,7262.76,-8849.48,-1586.72,0.8207,0.8206992131116455,-3071.67,-8.72,2026-07-09T12:37:28.238232,SOLUSDT,70,0.05,-0.015,None,ema20_gt_ema50_and_ema50_gt_ema200,False,True
182,40,142,21.98,7262.76,-8849.48,-1586.72,0.8207,0.8206992131116455,-3071.67,-8.72,2026-07-09T12:41:20.732212,SOLUSDT,80,0.05,-0.015,None,ema50_gt_ema200,False,True
182,40,142,21.98,7262.76,-8849.48,-1586.72,0.8207,0.8206992131116455,-3071.67,-8.72,2026-07-09T12:41:34.654260,SOLUSDT,80,0.05,-0.015,None,ema20_gt_ema50_and_ema50_gt_ema200,False,True
91,19,72,20.88,3276.55,-4055.03,-778.47,0.808,0.8080223994606988,-790.96,-8.55,2026-07-09T12:08:51.276090,BTCUSDT,60,0.05,-0.015,None,ema50_gt_ema200,False,False
91,19,72,20.88,3276.55,-4055.03,-778.47,0.808,0.8080223994606988,-790.96,-8.55,2026-07-09T12:09:02.822356,BTCUSDT,60,0.05,-0.015,None,ema20_gt_ema50_and_ema50_gt_ema200,False,False
91,19,72,20.88,3276.55,-4055.03,-778.47,0.808,0.8080223994606988,-790.96,-8.55,2026-07-09T12:12:18.558902,BTCUSDT,70,0.05,-0.015,None,ema50_gt_ema200,False,False
91,19,72,20.88,3276.55,-4055.03,-778.47,0.808,0.8080223994606988,-790.96,-8.55,2026-07-09T12:12:29.965772,BTCUSDT,70,0.05,-0.015,None,ema20_gt_ema50_and_ema50_gt_ema200,False,False
91,19,72,20.88,3276.55,-4055.03,-778.47,0.808,0.8080223994606988,-790.96,-8.55,2026-07-09T12:16:12.294962,BTCUSDT,80,0.05,-0.015,None,ema50_gt_ema200,False,False
91,19,72,20.88,3276.55,-4055.03,-778.47,0.808,0.8080223994606988,-790.96,-8.55,2026-07-09T12:16:23.626473,BTCUSDT,80,0.05,-0.015,None,ema20_gt_ema50_and_ema50_gt_ema200,False,False
80,24,56,30.0,2563.39,-3173.73,-610.34,0.8077,0.8076892077281839,-937.48,-7.63,2026-07-09T12:06:47.776757,BTCUSDT,60,0.04,-0.02,"(30, 70)",ema50_gt_ema200,False,False
80,24,56,30.0,2563.39,-3173.73,-610.34,0.8077,0.8076892077281839,-937.48,-7.63,2026-07-09T12:06:59.438156,BTCUSDT,60,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
80,24,56,30.0,2563.39,-3173.73,-610.34,0.8077,0.8076892077281839,-937.48,-7.63,2026-07-09T12:07:11.940248,BTCUSDT,60,0.04,-0.02,"(35, 70)",ema50_gt_ema200,False,False
80,24,56,30.0,2563.39,-3173.73,-610.34,0.8077,0.8076892077281839,-937.48,-7.63,2026-07-09T12:07:25.165706,BTCUSDT,60,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
80,24,56,30.0,2563.39,-3173.73,-610.34,0.8077,0.8076892077281839,-937.48,-7.63,2026-07-09T12:10:22.687053,BTCUSDT,70,0.04,-0.02,"(30, 70)",ema50_gt_ema200,False,False
80,24,56,30.0,2563.39,-3173.73,-610.34,0.8077,0.8076892077281839,-937.48,-7.63,2026-07-09T12:10:34.371282,BTCUSDT,70,0.04,-0.02,"(30, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
80,24,56,30.0,2563.39,-3173.73,-610.34,0.8077,0.8076892077281839,-937.48,-7.63,2026-07-09T12:10:45.966546,BTCUSDT,70,0.04,-0.02,"(35, 70)",ema50_gt_ema200,False,False
80,24,56,30.0,2563.39,-3173.73,-610.34,0.8077,0.8076892077281839,-937.48,-7.63,2026-07-09T12:10:57.241865,BTCUSDT,70,0.04,-0.02,"(35, 70)",ema20_gt_ema50_and_ema50_gt_ema200,False,False
80,24,56,30.0,2563.39,-3173.73,-610.34,0.8077,0.8076892077281839,-937.48,-7.63,2026-07-09T12:14:02.960358,BTCUSDT,80,0.04,-0.02,"(30, 70)",ema50_gt_ema200,False,False
