trades,wins,losses,win_rate,gross_profit,gross_loss,net_profit,profit_factor,profit_factor_score,max_drawdown,expectancy,time,symbol,min_score,rsi_range,atr_mode,volume_multiplier,ema_confirm,exit_mode,take_profit_pct,stop_loss_pct
109,78,31,71.56,2035.14,-1818.51,216.63,1.1191,1.1191271935735991,-445.08,1.99,2026-07-09T15:17:02.394420,XRPUSDT,60,"(35, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
109,78,31,71.56,2035.14,-1818.51,216.63,1.1191,1.1191271935735991,-445.08,1.99,2026-07-09T15:19:17.332532,XRPUSDT,65,"(30, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
109,78,31,71.56,2035.14,-1818.51,216.63,1.1191,1.1191271935735991,-445.08,1.99,2026-07-09T15:20:03.049277,XRPUSDT,65,"(35, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
109,78,31,71.56,2035.14,-1818.51,216.63,1.1191,1.1191271935735991,-445.08,1.99,2026-07-09T15:22:26.717417,XRPUSDT,70,"(30, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
109,78,31,71.56,2035.14,-1818.51,216.63,1.1191,1.1191271935735991,-445.08,1.99,2026-07-09T15:23:12.402895,XRPUSDT,70,"(35, 60)",sma20,1.15,True,ema20_exit,0.04,-0.02
94,35,59,37.23,3854.43,-3444.99,409.44,1.1188,1.118849608479736,-605.57,4.36,2026-07-09T14:57:06.778663,ETHUSDT,60,"(35, 65)",percentile40,1.2,True,fixed,0.04,-0.02
94,35,59,37.23,3854.43,-3444.99,409.44,1.1188,1.118849608479736,-605.57,4.36,2026-07-09T15:01:16.664310,ETHUSDT,65,"(35, 65)",percentile40,1.2,True,fixed,0.04,-0.02
94,35,59,37.23,3854.43,-3444.99,409.44,1.1188,1.118849608479736,-605.57,4.36,2026-07-09T15:04:37.536343,ETHUSDT,70,"(35, 65)",percentile40,1.2,True,fixed,0.04,-0.02
118,81,37,68.64,2365.09,-2114.27,250.83,1.1186,1.1186357738548707,-407.93,2.13,2026-07-09T14:55:02.399339,ETHUSDT,60,"(30, 60)",percentile40,1.2,True,ema20_exit,0.04,-0.02
118,81,37,68.64,2365.09,-2114.27,250.83,1.1186,1.1186357738548707,-407.93,2.13,2026-07-09T14:56:03.344157,ETHUSDT,60,"(35, 60)",percentile40,1.2,True,ema20_exit,0.04,-0.02
118,81,37,68.64,2365.09,-2114.27,250.83,1.1186,1.1186357738548707,-407.93,2.13,2026-07-09T14:59:12.711558,ETHUSDT,65,"(30, 60)",percentile40,1.2,True,ema20_exit,0.04,-0.02
118,81,37,68.64,2365.09,-2114.27,250.83,1.1186,1.1186357738548707,-407.93,2.13,2026-07-09T15:00:16.041563,ETHUSDT,65,"(35, 60)",percentile40,1.2,True,ema20_exit,0.04,-0.02
118,81,37,68.64,2365.09,-2114.27,250.83,1.1186,1.1186357738548707,-407.93,2.13,2026-07-09T15:03:05.701399,ETHUSDT,70,"(30, 60)",percentile40,1.2,True,ema20_exit,0.04,-0.02
118,81,37,68.64,2365.09,-2114.27,250.83,1.1186,1.1186357738548707,-407.93,2.13,2026-07-09T15:03:53.090137,ETHUSDT,70,"(35, 60)",percentile40,1.2,True,ema20_exit,0.04,-0.02
34,13,21,38.24,1368.27,-1226.16,142.11,1.1159,1.1159019155098293,-332.24,4.18,2026-07-09T14:42:12.568121,BTCUSDT,60,"(30, 55)",sma20,1.2,True,fixed,0.04,-0.02
34,13,21,38.24,1368.27,-1226.16,142.11,1.1159,1.1159019155098293,-332.24,4.18,2026-07-09T14:45:51.540218,BTCUSDT,65,"(30, 55)",sma20,1.2,True,fixed,0.04,-0.02
34,13,21,38.24,1368.27,-1226.16,142.11,1.1159,1.1159019155098293,-332.24,4.18,2026-07-09T14:49:43.395329,BTCUSDT,70,"(30, 55)",sma20,1.2,True,fixed,0.04,-0.02
86,32,54,37.21,3432.31,-3087.2,345.11,1.1118,1.1117884673826943,-918.42,4.01,2026-07-09T15:28:18.239641,BNBUSDT,60,"(35, 65)",percentile40,1.2,True,fixed,0.04,-0.02
86,32,54,37.21,3432.31,-3087.2,345.11,1.1118,1.1117884673826943,-918.42,4.01,2026-07-09T15:31:20.408472,BNBUSDT,65,"(35, 65)",percentile40,1.2,True,fixed,0.04,-0.02
86,32,54,37.21,3432.31,-3087.2,345.11,1.1118,1.1117884673826943,-918.42,4.01,2026-07-09T15:34:22.533488,BNBUSDT,70,"(35, 65)",percentile40,1.2,True,fixed,0.04,-0.02
161,110,51,68.32,3172.53,-2853.66,318.87,1.1117,1.1117403853917163,-484.54,1.98,2026-07-09T15:06:07.814796,SOLUSDT,60,"(30, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
161,110,51,68.32,3172.53,-2853.66,318.87,1.1117,1.1117403853917163,-484.54,1.98,2026-07-09T15:06:56.072046,SOLUSDT,60,"(35, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
161,110,51,68.32,3172.53,-2853.66,318.87,1.1117,1.1117403853917163,-484.54,1.98,2026-07-09T15:09:25.458780,SOLUSDT,65,"(30, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
161,110,51,68.32,3172.53,-2853.66,318.87,1.1117,1.1117403853917163,-484.54,1.98,2026-07-09T15:10:23.817167,SOLUSDT,65,"(35, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
161,110,51,68.32,3172.53,-2853.66,318.87,1.1117,1.1117403853917163,-484.54,1.98,2026-07-09T15:13:23.492867,SOLUSDT,70,"(30, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
161,110,51,68.32,3172.53,-2853.66,318.87,1.1117,1.1117403853917163,-484.54,1.98,2026-07-09T15:14:16.498164,SOLUSDT,70,"(35, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
78,29,49,37.18,3104.66,-2797.02,307.64,1.11,1.1099892435620646,-694.16,3.94,2026-07-09T15:25:52.753728,BNBUSDT,60,"(30, 60)",percentile40,1.1,True,fixed,0.04,-0.02
78,29,49,37.18,3104.66,-2797.02,307.64,1.11,1.1099892435620646,-694.16,3.94,2026-07-09T15:27:00.135910,BNBUSDT,60,"(35, 60)",percentile40,1.1,True,fixed,0.04,-0.02
78,29,49,37.18,3104.66,-2797.02,307.64,1.11,1.1099892435620646,-694.16,3.94,2026-07-09T15:29:34.061652,BNBUSDT,65,"(30, 60)",percentile40,1.1,True,fixed,0.04,-0.02
78,29,49,37.18,3104.66,-2797.02,307.64,1.11,1.1099892435620646,-694.16,3.94,2026-07-09T15:30:19.219972,BNBUSDT,65,"(35, 60)",percentile40,1.1,True,fixed,0.04,-0.02
78,29,49,37.18,3104.66,-2797.02,307.64,1.11,1.1099892435620646,-694.16,3.94,2026-07-09T15:32:34.132828,BNBUSDT,70,"(30, 60)",percentile40,1.1,True,fixed,0.04,-0.02
78,29,49,37.18,3104.66,-2797.02,307.64,1.11,1.1099892435620646,-694.16,3.94,2026-07-09T15:33:20.925852,BNBUSDT,70,"(35, 60)",percentile40,1.1,True,fixed,0.04,-0.02
112,80,32,71.43,2060.47,-1859.33,201.14,1.1082,1.1081773598885105,-461.84,1.8,2026-07-09T15:16:07.407884,XRPUSDT,60,"(30, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
112,80,32,71.43,2060.47,-1859.33,201.14,1.1082,1.1081773598885105,-461.84,1.8,2026-07-09T15:16:54.488532,XRPUSDT,60,"(35, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
112,80,32,71.43,2060.47,-1859.33,201.14,1.1082,1.1081773598885105,-461.84,1.8,2026-07-09T15:19:09.746162,XRPUSDT,65,"(30, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
112,80,32,71.43,2060.47,-1859.33,201.14,1.1082,1.1081773598885105,-461.84,1.8,2026-07-09T15:19:55.363769,XRPUSDT,65,"(35, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
112,80,32,71.43,2060.47,-1859.33,201.14,1.1082,1.1081773598885105,-461.84,1.8,2026-07-09T15:22:19.028318,XRPUSDT,70,"(30, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
112,80,32,71.43,2060.47,-1859.33,201.14,1.1082,1.1081773598885105,-461.84,1.8,2026-07-09T15:23:04.718943,XRPUSDT,70,"(35, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
92,33,59,35.87,3601.01,-3254.28,346.72,1.1065,1.1065435513865678,-682.58,3.77,2026-07-09T15:18:15.028928,XRPUSDT,60,"(35, 65)",percentile40,1.2,True,fixed,0.04,-0.02
92,33,59,35.87,3601.01,-3254.28,346.72,1.1065,1.1065435513865678,-682.58,3.77,2026-07-09T15:21:17.663014,XRPUSDT,65,"(35, 65)",percentile40,1.2,True,fixed,0.04,-0.02
92,33,59,35.87,3601.01,-3254.28,346.72,1.1065,1.1065435513865678,-682.58,3.77,2026-07-09T15:24:25.506384,XRPUSDT,70,"(35, 65)",percentile40,1.2,True,fixed,0.04,-0.02
56,44,12,78.57,764.71,-692.8,71.92,1.1038,1.1038048473776956,-258.09,1.28,2026-07-09T14:42:41.228098,BTCUSDT,60,"(30, 55)",percentile40,1.2,True,ema20_exit,0.04,-0.02
56,44,12,78.57,764.71,-692.8,71.92,1.1038,1.1038048473776956,-258.09,1.28,2026-07-09T14:46:29.645107,BTCUSDT,65,"(30, 55)",percentile40,1.2,True,ema20_exit,0.04,-0.02
56,44,12,78.57,764.71,-692.8,71.92,1.1038,1.1038048473776956,-258.09,1.28,2026-07-09T14:50:10.512423,BTCUSDT,70,"(30, 55)",percentile40,1.2,True,ema20_exit,0.04,-0.02
182,132,50,72.53,3072.21,-2801.03,271.18,1.0968,1.0968144494442282,-758.33,1.49,2026-07-09T15:28:05.794522,BNBUSDT,60,"(35, 65)",percentile40,1.1,True,ema20_exit,0.04,-0.02
182,132,50,72.53,3072.21,-2801.03,271.18,1.0968,1.0968144494442282,-758.33,1.49,2026-07-09T15:31:09.016731,BNBUSDT,65,"(35, 65)",percentile40,1.1,True,ema20_exit,0.04,-0.02
182,132,50,72.53,3072.21,-2801.03,271.18,1.0968,1.0968144494442282,-758.33,1.49,2026-07-09T15:34:11.305652,BNBUSDT,70,"(35, 65)",percentile40,1.1,True,ema20_exit,0.04,-0.02
143,95,48,66.43,2949.38,-2700.66,248.72,1.0921,1.0920960290654715,-477.89,1.74,2026-07-09T15:18:19.040218,XRPUSDT,60,"(35, 65)",percentile40,1.2,True,ema20_exit,0.04,-0.02
143,95,48,66.43,2949.38,-2700.66,248.72,1.0921,1.0920960290654715,-477.89,1.74,2026-07-09T15:21:21.806438,XRPUSDT,65,"(35, 65)",percentile40,1.2,True,ema20_exit,0.04,-0.02
143,95,48,66.43,2949.38,-2700.66,248.72,1.0921,1.0920960290654715,-477.89,1.74,2026-07-09T15:24:29.583300,XRPUSDT,70,"(35, 65)",percentile40,1.2,True,ema20_exit,0.04,-0.02
73,27,46,36.99,2895.31,-2651.26,244.05,1.0921,1.092051975636015,-539.4,3.34,2026-07-09T15:16:42.466257,XRPUSDT,60,"(30, 60)",percentile40,1.2,True,fixed,0.04,-0.02
73,27,46,36.99,2895.31,-2651.26,244.05,1.0921,1.092051975636015,-539.4,3.34,2026-07-09T15:17:28.764354,XRPUSDT,60,"(35, 60)",percentile40,1.2,True,fixed,0.04,-0.02
73,27,46,36.99,2895.31,-2651.26,244.05,1.0921,1.092051975636015,-539.4,3.34,2026-07-09T15:19:43.830501,XRPUSDT,65,"(30, 60)",percentile40,1.2,True,fixed,0.04,-0.02
73,27,46,36.99,2895.31,-2651.26,244.05,1.0921,1.092051975636015,-539.4,3.34,2026-07-09T15:20:29.749324,XRPUSDT,65,"(35, 60)",percentile40,1.2,True,fixed,0.04,-0.02
73,27,46,36.99,2895.31,-2651.26,244.05,1.0921,1.092051975636015,-539.4,3.34,2026-07-09T15:22:53.052245,XRPUSDT,70,"(30, 60)",percentile40,1.2,True,fixed,0.04,-0.02
73,27,46,36.99,2895.31,-2651.26,244.05,1.0921,1.092051975636015,-539.4,3.34,2026-07-09T15:23:38.765060,XRPUSDT,70,"(35, 60)",percentile40,1.2,True,fixed,0.04,-0.02
73,27,46,36.99,2892.08,-2651.26,240.82,1.0908,1.0908337613063326,-531.33,3.3,2026-07-09T15:16:34.793127,XRPUSDT,60,"(30, 60)",percentile40,1.15,True,fixed,0.04,-0.02
73,27,46,36.99,2892.08,-2651.26,240.82,1.0908,1.0908337613063326,-531.33,3.3,2026-07-09T15:17:21.247783,XRPUSDT,60,"(35, 60)",percentile40,1.15,True,fixed,0.04,-0.02
73,27,46,36.99,2892.08,-2651.26,240.82,1.0908,1.0908337613063326,-531.33,3.3,2026-07-09T15:19:36.150050,XRPUSDT,65,"(30, 60)",percentile40,1.15,True,fixed,0.04,-0.02
73,27,46,36.99,2892.08,-2651.26,240.82,1.0908,1.0908337613063326,-531.33,3.3,2026-07-09T15:20:21.811064,XRPUSDT,65,"(35, 60)",percentile40,1.15,True,fixed,0.04,-0.02
73,27,46,36.99,2892.08,-2651.26,240.82,1.0908,1.0908337613063326,-531.33,3.3,2026-07-09T15:22:45.507706,XRPUSDT,70,"(30, 60)",percentile40,1.15,True,fixed,0.04,-0.02
73,27,46,36.99,2892.08,-2651.26,240.82,1.0908,1.0908337613063326,-531.33,3.3,2026-07-09T15:23:31.151981,XRPUSDT,70,"(35, 60)",percentile40,1.15,True,fixed,0.04,-0.02
107,75,32,70.09,2033.75,-1868.56,165.2,1.0884,1.0884095194970536,-498.27,1.54,2026-07-09T15:16:23.459294,XRPUSDT,60,"(30, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
107,75,32,70.09,2033.75,-1868.56,165.2,1.0884,1.0884095194970536,-498.27,1.54,2026-07-09T15:17:10.071328,XRPUSDT,60,"(35, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
107,75,32,70.09,2033.75,-1868.56,165.2,1.0884,1.0884095194970536,-498.27,1.54,2026-07-09T15:19:25.008892,XRPUSDT,65,"(30, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
107,75,32,70.09,2033.75,-1868.56,165.2,1.0884,1.0884095194970536,-498.27,1.54,2026-07-09T15:20:10.613335,XRPUSDT,65,"(35, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
107,75,32,70.09,2033.75,-1868.56,165.2,1.0884,1.0884095194970536,-498.27,1.54,2026-07-09T15:22:34.401010,XRPUSDT,70,"(30, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
107,75,32,70.09,2033.75,-1868.56,165.2,1.0884,1.0884095194970536,-498.27,1.54,2026-07-09T15:23:19.966423,XRPUSDT,70,"(35, 60)",sma20,1.2,True,ema20_exit,0.04,-0.02
149,97,52,65.1,3187.89,-2943.27,244.62,1.0831,1.0831111936195545,-597.32,1.64,2026-07-09T15:18:11.367854,XRPUSDT,60,"(35, 65)",percentile40,1.15,True,ema20_exit,0.04,-0.02
149,97,52,65.1,3187.89,-2943.27,244.62,1.0831,1.0831111936195545,-597.32,1.64,2026-07-09T15:21:13.912031,XRPUSDT,65,"(35, 65)",percentile40,1.15,True,ema20_exit,0.04,-0.02
149,97,52,65.1,3187.89,-2943.27,244.62,1.0831,1.0831111936195545,-597.32,1.64,2026-07-09T15:24:21.723545,XRPUSDT,70,"(35, 65)",percentile40,1.15,True,ema20_exit,0.04,-0.02
63,45,18,71.43,1097.31,-1014.28,83.03,1.0819,1.0818655517346736,-261.66,1.32,2026-07-09T15:15:42.784399,XRPUSDT,60,"(30, 55)",percentile40,1.1,True,ema20_exit,0.04,-0.02
63,45,18,71.43,1097.31,-1014.28,83.03,1.0819,1.0818655517346736,-261.66,1.32,2026-07-09T15:18:47.693781,XRPUSDT,65,"(30, 55)",percentile40,1.1,True,ema20_exit,0.04,-0.02
63,45,18,71.43,1097.31,-1014.28,83.03,1.0819,1.0818655517346736,-261.66,1.32,2026-07-09T15:21:55.159299,XRPUSDT,70,"(30, 55)",percentile40,1.1,True,ema20_exit,0.04,-0.02
42,33,9,78.57,566.88,-525.59,41.29,1.0786,1.0785623027813476,-343.71,0.98,2026-07-09T14:54:06.944087,ETHUSDT,60,"(30, 55)",percentile40,1.2,True,ema20_exit,0.04,-0.02
42,33,9,78.57,566.88,-525.59,41.29,1.0786,1.0785623027813476,-343.71,0.98,2026-07-09T14:58:10.407612,ETHUSDT,65,"(30, 55)",percentile40,1.2,True,ema20_exit,0.04,-0.02
42,33,9,78.57,566.88,-525.59,41.29,1.0786,1.0785623027813476,-343.71,0.98,2026-07-09T15:02:15.952020,ETHUSDT,70,"(30, 55)",percentile40,1.2,True,ema20_exit,0.04,-0.02
95,34,61,35.79,3723.98,-3452.78,271.2,1.0785,1.0785461137872623,-654.86,2.85,2026-07-09T15:17:52.103449,XRPUSDT,60,"(35, 65)",sma20,1.2,True,fixed,0.04,-0.02
95,34,61,35.79,3723.98,-3452.78,271.2,1.0785,1.0785461137872623,-654.86,2.85,2026-07-09T15:20:53.850559,XRPUSDT,65,"(35, 65)",sma20,1.2,True,fixed,0.04,-0.02
95,34,61,35.79,3723.98,-3452.78,271.2,1.0785,1.0785461137872623,-654.86,2.85,2026-07-09T15:24:02.104939,XRPUSDT,70,"(35, 65)",sma20,1.2,True,fixed,0.04,-0.02
126,87,39,69.05,2436.46,-2259.75,176.71,1.0782,1.0781969991022016,-396.56,1.4,2026-07-09T14:54:50.776747,ETHUSDT,60,"(30, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
126,87,39,69.05,2436.46,-2259.75,176.71,1.0782,1.0781969991022016,-396.56,1.4,2026-07-09T14:55:52.512969,ETHUSDT,60,"(35, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
126,87,39,69.05,2436.46,-2259.75,176.71,1.0782,1.0781969991022016,-396.56,1.4,2026-07-09T14:59:01.776524,ETHUSDT,65,"(30, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
126,87,39,69.05,2436.46,-2259.75,176.71,1.0782,1.0781969991022016,-396.56,1.4,2026-07-09T15:00:04.729101,ETHUSDT,65,"(35, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
126,87,39,69.05,2436.46,-2259.75,176.71,1.0782,1.0781969991022016,-396.56,1.4,2026-07-09T15:02:57.276851,ETHUSDT,70,"(30, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
126,87,39,69.05,2436.46,-2259.75,176.71,1.0782,1.0781969991022016,-396.56,1.4,2026-07-09T15:03:45.159516,ETHUSDT,70,"(35, 60)",percentile40,1.15,True,ema20_exit,0.04,-0.02
41,15,26,36.59,1591.79,-1477.89,113.89,1.0771,1.0770658062516767,-641.74,2.78,2026-07-09T15:15:47.340239,XRPUSDT,60,"(30, 55)",percentile40,1.15,True,fixed,0.04,-0.02
41,15,26,36.59,1591.79,-1477.89,113.89,1.0771,1.0770658062516767,-641.74,2.78,2026-07-09T15:18:51.323915,XRPUSDT,65,"(30, 55)",percentile40,1.15,True,fixed,0.04,-0.02
41,15,26,36.59,1591.79,-1477.89,113.89,1.0771,1.0770658062516767,-641.74,2.78,2026-07-09T15:21:59.380261,XRPUSDT,70,"(30, 55)",percentile40,1.15,True,fixed,0.04,-0.02
125,45,80,36.0,4871.3,-4531.48,339.82,1.075,1.0749911154791747,-869.39,2.72,2026-07-09T15:07:42.243814,SOLUSDT,60,"(35, 65)",percentile40,1.15,True,fixed,0.04,-0.02
125,45,80,36.0,4871.3,-4531.48,339.82,1.075,1.0749911154791747,-869.39,2.72,2026-07-09T15:11:14.888188,SOLUSDT,65,"(35, 65)",percentile40,1.15,True,fixed,0.04,-0.02
125,45,80,36.0,4871.3,-4531.48,339.82,1.075,1.0749911154791747,-869.39,2.72,2026-07-09T15:15:00.429758,SOLUSDT,70,"(35, 65)",percentile40,1.15,True,fixed,0.04,-0.02
39,14,25,35.9,1472.65,-1373.83,98.83,1.0719,1.0719348272397038,-708.99,2.53,2026-07-09T15:15:55.372564,XRPUSDT,60,"(30, 55)",percentile40,1.2,True,fixed,0.04,-0.02
39,14,25,35.9,1472.65,-1373.83,98.83,1.0719,1.0719348272397038,-708.99,2.53,2026-07-09T15:18:58.480992,XRPUSDT,65,"(30, 55)",percentile40,1.2,True,fixed,0.04,-0.02
39,14,25,35.9,1472.65,-1373.83,98.83,1.0719,1.0719348272397038,-708.99,2.53,2026-07-09T15:22:07.743152,XRPUSDT,70,"(30, 55)",percentile40,1.2,True,fixed,0.04,-0.02
160,110,50,68.75,3106.56,-2901.11,205.45,1.0708,1.0708180265421279,-553.72,1.28,2026-07-09T14:56:47.084961,ETHUSDT,60,"(35, 65)",percentile40,1.1,True,ema20_exit,0.04,-0.02
160,110,50,68.75,3106.56,-2901.11,205.45,1.0708,1.0708180265421279,-553.72,1.28,2026-07-09T15:01:00.197229,ETHUSDT,65,"(35, 65)",percentile40,1.1,True,ema20_exit,0.04,-0.02
160,110,50,68.75,3106.56,-2901.11,205.45,1.0708,1.0708180265421279,-553.72,1.28,2026-07-09T15:04:25.387972,ETHUSDT,70,"(35, 65)",percentile40,1.1,True,ema20_exit,0.04,-0.02
99,36,63,36.36,3941.74,-3682.96,258.78,1.0703,1.0702649556550943,-915.92,2.61,2026-07-09T15:05:31.707630,SOLUSDT,60,"(30, 60)",sma20,1.1,True,fixed,0.04,-0.02
99,36,63,36.36,3941.74,-3682.96,258.78,1.0703,1.0702649556550943,-915.92,2.61,2026-07-09T15:06:19.472100,SOLUSDT,60,"(35, 60)",sma20,1.1,True,fixed,0.04,-0.02
99,36,63,36.36,3941.74,-3682.96,258.78,1.0703,1.0702649556550943,-915.92,2.61,2026-07-09T15:08:47.502382,SOLUSDT,65,"(30, 60)",sma20,1.1,True,fixed,0.04,-0.02
99,36,63,36.36,3941.74,-3682.96,258.78,1.0703,1.0702649556550943,-915.92,2.61,2026-07-09T15:09:37.524861,SOLUSDT,65,"(35, 60)",sma20,1.1,True,fixed,0.04,-0.02
99,36,63,36.36,3941.74,-3682.96,258.78,1.0703,1.0702649556550943,-915.92,2.61,2026-07-09T15:12:32.552338,SOLUSDT,70,"(30, 60)",sma20,1.1,True,fixed,0.04,-0.02
99,36,63,36.36,3941.74,-3682.96,258.78,1.0703,1.0702649556550943,-915.92,2.61,2026-07-09T15:13:36.952787,SOLUSDT,70,"(35, 60)",sma20,1.1,True,fixed,0.04,-0.02
82,30,52,36.59,3329.68,-3112.89,216.78,1.0696,1.0696397449730712,-603.98,2.64,2026-07-09T14:54:45.698430,ETHUSDT,60,"(30, 60)",percentile40,1.15,True,fixed,0.04,-0.02
82,30,52,36.59,3329.68,-3112.89,216.78,1.0696,1.0696397449730712,-603.98,2.64,2026-07-09T14:55:47.363283,ETHUSDT,60,"(35, 60)",percentile40,1.15,True,fixed,0.04,-0.02
82,30,52,36.59,3329.68,-3112.89,216.78,1.0696,1.0696397449730712,-603.98,2.64,2026-07-09T14:58:55.340337,ETHUSDT,65,"(30, 60)",percentile40,1.15,True,fixed,0.04,-0.02
82,30,52,36.59,3329.68,-3112.89,216.78,1.0696,1.0696397449730712,-603.98,2.64,2026-07-09T14:59:58.477941,ETHUSDT,65,"(35, 60)",percentile40,1.15,True,fixed,0.04,-0.02
82,30,52,36.59,3329.68,-3112.89,216.78,1.0696,1.0696397449730712,-603.98,2.64,2026-07-09T15:02:52.225874,ETHUSDT,70,"(30, 60)",percentile40,1.15,True,fixed,0.04,-0.02
82,30,52,36.59,3329.68,-3112.89,216.78,1.0696,1.0696397449730712,-603.98,2.64,2026-07-09T15:03:41.027682,ETHUSDT,70,"(35, 60)",percentile40,1.15,True,fixed,0.04,-0.02
79,56,23,70.89,1435.72,-1346.54,89.17,1.0662,1.0662248832602497,-357.34,1.13,2026-07-09T15:04:50.574282,SOLUSDT,60,"(30, 55)",sma20,1.1,True,ema20_exit,0.04,-0.02
79,56,23,70.89,1435.72,-1346.54,89.17,1.0662,1.0662248832602497,-357.34,1.13,2026-07-09T15:08:02.977002,SOLUSDT,65,"(30, 55)",sma20,1.1,True,ema20_exit,0.04,-0.02
79,56,23,70.89,1435.72,-1346.54,89.17,1.0662,1.0662248832602497,-357.34,1.13,2026-07-09T15:11:38.539358,SOLUSDT,70,"(30, 55)",sma20,1.1,True,ema20_exit,0.04,-0.02
102,37,65,36.27,4105.13,-3850.85,254.28,1.066,1.066031704597943,-728.22,2.49,2026-07-09T14:56:42.364127,ETHUSDT,60,"(35, 65)",percentile40,1.1,True,fixed,0.04,-0.02
102,37,65,36.27,4105.13,-3850.85,254.28,1.066,1.066031704597943,-728.22,2.49,2026-07-09T15:00:54.481468,ETHUSDT,65,"(35, 65)",percentile40,1.1,True,fixed,0.04,-0.02
102,37,65,36.27,4105.13,-3850.85,254.28,1.066,1.066031704597943,-728.22,2.49,2026-07-09T15:04:21.153871,ETHUSDT,70,"(35, 65)",percentile40,1.1,True,fixed,0.04,-0.02
152,107,45,70.39,2773.99,-2606.24,167.75,1.0644,1.0643629212136336,-706.81,1.1,2026-07-09T15:05:35.805042,SOLUSDT,60,"(30, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
152,107,45,70.39,2773.99,-2606.24,167.75,1.0644,1.0643629212136336,-706.81,1.1,2026-07-09T15:06:23.561933,SOLUSDT,60,"(35, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
152,107,45,70.39,2773.99,-2606.24,167.75,1.0644,1.0643629212136336,-706.81,1.1,2026-07-09T15:08:51.835907,SOLUSDT,65,"(30, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
152,107,45,70.39,2773.99,-2606.24,167.75,1.0644,1.0643629212136336,-706.81,1.1,2026-07-09T15:09:42.173828,SOLUSDT,65,"(35, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
152,107,45,70.39,2773.99,-2606.24,167.75,1.0644,1.0643629212136336,-706.81,1.1,2026-07-09T15:12:38.185140,SOLUSDT,70,"(30, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
152,107,45,70.39,2773.99,-2606.24,167.75,1.0644,1.0643629212136336,-706.81,1.1,2026-07-09T15:13:41.993533,SOLUSDT,70,"(35, 60)",sma20,1.1,True,ema20_exit,0.04,-0.02
77,28,49,36.36,3001.43,-2820.09,181.34,1.0643,1.06430242728112,-692.65,2.36,2026-07-09T15:16:27.240668,XRPUSDT,60,"(30, 60)",percentile40,1.1,True,fixed,0.04,-0.02
77,28,49,36.36,3001.43,-2820.09,181.34,1.0643,1.06430242728112,-692.65,2.36,2026-07-09T15:17:13.672859,XRPUSDT,60,"(35, 60)",percentile40,1.1,True,fixed,0.04,-0.02
77,28,49,36.36,3001.43,-2820.09,181.34,1.0643,1.06430242728112,-692.65,2.36,2026-07-09T15:19:28.592425,XRPUSDT,65,"(30, 60)",percentile40,1.1,True,fixed,0.04,-0.02
77,28,49,36.36,3001.43,-2820.09,181.34,1.0643,1.06430242728112,-692.65,2.36,2026-07-09T15:20:14.263110,XRPUSDT,65,"(35, 60)",percentile40,1.1,True,fixed,0.04,-0.02
77,28,49,36.36,3001.43,-2820.09,181.34,1.0643,1.06430242728112,-692.65,2.36,2026-07-09T15:22:37.978819,XRPUSDT,70,"(30, 60)",percentile40,1.1,True,fixed,0.04,-0.02
77,28,49,36.36,3001.43,-2820.09,181.34,1.0643,1.06430242728112,-692.65,2.36,2026-07-09T15:23:23.541993,XRPUSDT,70,"(35, 60)",percentile40,1.1,True,fixed,0.04,-0.02
123,44,79,35.77,4752.93,-4471.96,280.97,1.0628,1.0628282662897646,-765.19,2.28,2026-07-09T15:07:50.781224,SOLUSDT,60,"(35, 65)",percentile40,1.2,True,fixed,0.04,-0.02
