strategy_version,symbol,open_time,balance,equity,drawdown
v0.1.1,XRPUSDT,2026-07-07T05:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T05:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T05:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T06:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T06:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T06:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T06:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T07:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T07:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T07:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T07:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T08:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T08:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T08:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T08:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T09:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T09:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T09:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T09:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T10:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T10:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T10:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T10:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T11:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T11:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T11:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T11:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T12:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T12:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T12:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T12:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T13:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T13:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T13:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T13:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T14:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T14:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T14:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T14:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T15:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T15:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T15:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T15:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T16:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T16:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T16:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T16:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T17:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T17:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T17:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T17:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T18:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T18:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T18:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T18:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T19:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T19:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T19:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T19:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T20:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T20:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T20:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T20:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T21:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T21:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T21:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T21:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T22:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T22:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T22:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T22:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T23:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T23:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T23:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-07T23:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T00:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T00:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T00:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T00:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T01:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T01:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T01:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T01:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T02:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T02:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T02:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T02:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T03:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T03:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T03:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T03:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T04:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T04:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T04:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T04:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T05:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T05:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T05:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T05:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T06:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T06:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T06:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T06:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T07:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T07:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T07:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T07:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T08:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T08:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T08:30:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T08:45:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T09:00:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,XRPUSDT,2026-07-08T09:15:00+00:00,5416.01011749,5416.01011749,-28.42301118
v0.1.1,ETHUSDT,2025-07-11T05:15:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T05:30:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T05:45:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T06:00:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T06:15:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T06:30:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T06:45:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T07:00:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T07:15:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T07:30:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T07:45:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T08:00:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T08:15:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T08:30:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T08:45:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T09:00:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T09:15:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T09:30:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T09:45:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T10:00:00+00:00,5000.0,5000.0,0.0
v0.1.1,ETHUSDT,2025-07-11T10:15:00+00:00,5000.0,5010.89809654,0.0
v0.1.1,ETHUSDT,2025-07-11T10:30:00+00:00,5000.0,5006.65392582,-4.24417073
v0.1.1,ETHUSDT,2025-07-11T10:45:00+00:00,5000.0,5003.96900838,-6.92908816
v0.1.1,ETHUSDT,2025-07-11T11:00:00+00:00,5000.0,4992.27877781,-18.61931873
v0.1.1,ETHUSDT,2025-07-11T11:15:00+00:00,5000.0,4989.71893417,-21.17916237
v0.1.1,ETHUSDT,2025-07-11T11:30:00+00:00,5000.0,4988.97682966,-21.92126688
v0.1.1,ETHUSDT,2025-07-11T11:45:00+00:00,5000.0,4988.13466612,-22.76343042
v0.1.1,ETHUSDT,2025-07-11T12:00:00+00:00,5000.0,4995.09710729,-15.80098925
v0.1.1,ETHUSDT,2025-07-11T12:15:00+00:00,5000.0,4978.7541316,-32.14396494
v0.1.1,ETHUSDT,2025-07-11T12:30:00+00:00,5000.0,4982.09777102,-28.80032553
v0.1.1,ETHUSDT,2025-07-11T12:45:00+00:00,5000.0,4990.12750856,-20.77058798
v0.1.1,ETHUSDT,2025-07-11T13:00:00+00:00,5000.0,4996.33116872,-14.56692782
v0.1.1,ETHUSDT,2025-07-11T13:15:00+00:00,5000.0,4998.65754128,-12.24055526
v0.1.1,ETHUSDT,2025-07-11T13:30:00+00:00,5000.0,4989.46878658,-21.42930996
v0.1.1,ETHUSDT,2025-07-11T13:45:00+00:00,5000.0,5003.85227284,-7.0458237
v0.1.1,ETHUSDT,2025-07-11T14:00:00+00:00,5000.0,4996.5646398,-14.33345674
v0.1.1,ETHUSDT,2025-07-11T14:15:00+00:00,5000.0,4998.30733466,-12.59076188
v0.1.1,ETHUSDT,2025-07-11T14:30:00+00:00,5000.0,5002.35972557,-8.53837097
v0.1.1,ETHUSDT,2025-07-11T14:45:00+00:00,5000.0,4992.07865974,-18.8194368
v0.1.1,ETHUSDT,2025-07-11T15:00:00+00:00,5000.0,4978.66241082,-32.23568572
v0.1.1,ETHUSDT,2025-07-11T15:15:00+00:00,5000.0,4988.50154925,-22.3965473
v0.1.1,ETHUSDT,2025-07-11T15:30:00+00:00,5000.0,4989.29368327,-21.60441327
v0.1.1,ETHUSDT,2025-07-11T15:45:00+00:00,5000.0,4960.69347582,-50.20462073
v0.1.1,ETHUSDT,2025-07-11T16:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T16:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T16:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T16:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T17:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T17:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T17:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T17:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T18:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T18:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T18:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T18:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T19:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T19:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T19:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T19:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T20:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T20:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T20:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T20:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T21:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T21:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T21:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T21:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T22:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T22:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T22:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T22:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T23:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T23:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T23:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-11T23:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T00:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T00:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T00:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T00:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T01:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T01:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T01:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T01:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T02:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T02:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T02:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T02:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T03:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T03:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T03:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T03:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T04:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T04:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T04:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T04:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T05:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T05:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T05:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T05:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T06:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T06:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T06:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T06:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T07:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T07:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T07:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T07:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T08:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T08:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T08:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T08:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T09:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T09:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T09:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T09:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T10:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T10:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T10:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T10:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T11:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T11:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T11:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T11:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T12:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T12:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T12:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T12:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T13:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T13:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T13:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T13:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T14:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T14:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T14:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T14:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T15:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T15:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T15:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T15:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T16:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T16:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T16:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T16:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T17:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T17:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T17:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T17:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T18:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T18:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T18:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T18:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T19:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T19:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T19:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T19:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T20:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T20:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T20:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T20:45:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T21:00:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T21:15:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T21:30:00+00:00,4950.0,4950.0,-60.89809654
v0.1.1,ETHUSDT,2025-07-12T21:45:00+00:00,4950.0,4950.0,-60.89809654
