open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,EMA20,EMA50,EMA200,RSI14,MACD,MACD_SIGNAL,MACD_HIST,ATR14,BB_UPPER,BB_MIDDLE,BB_LOWER,VOLUME_MA20,AI_SCORE,Signal
2026-01-25 10:30:00,1.9096,1.9125,1.9078,1.9095,668719.2,2026-01-25 10:44:59.999,1277302.42232,4594,451670.8,862829.47338,0,1.899080400541069,1.9031181693927173,1.914509486084508,62.92097657316429,-0.000336202034852,-0.0023666165243289,0.0020304144894769,0.0045738214138448,1.9074089138427344,1.8974200000000003,1.887431086157266,443834.6199999997,40.0,WAIT
2026-01-25 10:45:00,1.9094,1.9103,1.9073,1.9075,491031.2,2026-01-25 10:59:59.999,937108.41652,2954,163590.5,312269.48519,0,1.8998822671562052,1.9032900058871207,1.9144397399543136,59.73900125669444,0.0003400910197455,-0.001825275015514,0.0021653660352596,0.0044614055985702,1.9084597397625416,1.8977,1.8869402602374583,462410.2499999997,65.0,WAIT
2026-01-25 11:00:00,1.9075,1.9075,1.9029,1.9064,214884.0,2026-01-25 11:14:59.999,409323.64069,3344,90936.9,173180.44728,0,1.9005030036175192,1.903411966440567,1.9143597425418328,58.00164440582329,0.0007783252816695,-0.0013045549560773,0.0020828802377469,0.0044713051986723,1.909543466143952,1.898135,1.886726533856048,454794.3399999997,65.0,WAIT
2026-01-25 11:15:00,1.9063,1.911,1.906,1.9091,413605.0,2026-01-25 11:29:59.999,789484.59432,3213,162857.5,310878.52424,0,1.9013217651777556,1.9036350265801527,1.914307406795148,60.99979681111064,0.0013281860249814,-0.0007780067598656,0.002106192784847,0.0045090691130529,1.911093958617234,1.898755,1.8864160413827664,454016.7749999996,65.0,WAIT
2026-01-25 11:30:00,1.9091,1.9091,1.9027,1.9029,901604.6,2026-01-25 11:44:59.999,1719203.10647,3964,560133.9,1068454.22278,0,1.9014720732560648,1.9036062020083824,1.914193900259873,51.8469312369516,0.0012492656839866,-0.0003725522710951,0.0016218179550817,0.0046441356049777,1.9114258419827144,1.898955,1.8864841580172849,481799.5999999996,65.0,WAIT
2026-01-25 11:45:00,1.9029,1.9039,1.9,1.9022,273692.6,2026-01-25 11:59:59.999,520626.78832,2874,141824.1,269763.09774,0,1.90154139961263,1.903551056831583,1.91407455796873,50.917984246846615,0.0011173564061814,-7.457053563982485e-05,0.0011919269418213,0.004590983061765,1.911699078274544,1.899155,1.886610921725456,487061.74499999953,65.0,WAIT
2026-01-25 12:00:00,1.9022,1.9032,1.8989,1.9026,440554.2,2026-01-25 12:14:59.999,837360.53905,4148,111863.7,212681.02588,0,1.9016422186971416,1.9035137604852463,1.9139603832625736,51.45325635604064,0.0010331841069761,0.0001469803928833,0.0008862037140927,0.0045701985573532,1.9120245359098824,1.8995,1.886975464090117,496561.9949999997,65.0,WAIT
2026-01-25 12:15:00,1.9026,1.9029,1.8976,1.8991,309001.0,2026-01-25 12:29:59.999,587195.61215,5268,132553.0,251904.50161,0,1.9014001026307472,1.9033406718387664,1.9138125187524984,46.65840799505229,0.0006762606918495,0.0002528364526766,0.0004234242391729,0.004622327231828,1.912036864867421,1.8995150000000005,1.8869931351325795,495427.6599999996,65.0,WAIT
2026-01-25 12:30:00,1.8991,1.8995,1.8972,1.8986,522278.8,2026-01-25 12:44:59.999,991448.56938,4185,264871.6,502784.35954,0,1.901133426189724,1.903154763139207,1.9136611504067025,45.998935875162736,0.0003490271251054,0.0002720745871623,7.695253794305282e-05,0.0044564467152688,1.912046724801558,1.89953,1.8870132751984412,516288.1099999996,65.0,WAIT
2026-01-25 12:45:00,1.8986,1.9013,1.8984,1.9006,194052.2,2026-01-25 12:59:59.999,368599.32055,3414,87775.0,166727.18861,0,1.9010826236954643,1.9030545763494344,1.9135311887111133,49.098104139962246,0.00024821419247,0.0002673025082239,-1.908831575389298e-05,0.0043452719498925,1.9121523314810296,1.89982,1.8874876685189703,516967.4049999996,65.0,WAIT
