open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,EMA20,EMA50,EMA200,RSI14,MACD,MACD_SIGNAL,MACD_HIST,ATR14,BB_UPPER,BB_MIDDLE,BB_LOWER,VOLUME_MA20,AI_SCORE,Signal
2026-07-08 18:30:00,77.13,77.13,76.82,76.99,13185.835,2026-07-08 18:44:59.999,1014543.76872,5687,6422.286,494065.28257,0,77.15572143838,77.56645504366503,,45.48361980885062,-0.0506843728547465,-0.0906674569014766,0.03998308404673,0.3400135132330105,77.64047348755274,77.07000000000001,76.49952651244728,22070.54345,40.0,WAIT
2026-07-08 18:45:00,76.99,77.33,76.95,77.14,7565.505,2026-07-08 18:59:59.999,583670.29173,5018,5102.584,393634.23871,0,77.15422415853428,77.54973131646248,,48.67313152484271,-0.0475293898988269,-0.0820398435009466,0.0345104536021197,0.3428696908592237,77.62240195221676,77.0615,76.50059804778323,20543.553900000003,40.0,WAIT
2026-07-08 19:00:00,77.15,77.27,77.01,77.01,8555.506,2026-07-08 19:14:59.999,659864.8833,4422,5345.187,412365.82593,0,77.14048852438816,77.52856538248356,,46.15294114777284,-0.0548862620570105,-0.0766091272121594,0.0217228651551489,0.3369504272264214,77.6039898556336,77.0495,76.49501014436639,19521.120700000003,40.0,WAIT
2026-07-08 19:15:00,77.02,77.25,76.95,77.14,15072.029,2026-07-08 19:29:59.999,1162269.66687,4116,10310.585,795353.96731,0,77.14044199825595,77.51332752434696,,48.996912459012606,-0.0496543383968344,-0.0712181694490944,0.02156383105226,0.3343111109959625,77.60699167410556,77.0515,76.49600832589445,19110.8944,40.0,WAIT
2026-07-08 19:30:00,77.14,77.35,77.12,77.34,7299.14,2026-07-08 19:44:59.999,563768.40548,4463,4575.978,353428.1519,0,77.15944752223157,77.50653036652943,,53.10083939925566,-0.0290349755474323,-0.062781530668762,0.0337465551213296,0.326860317353393,77.63774202590145,77.06949999999999,76.50125797409854,18220.0856,40.0,WAIT
2026-07-08 19:45:00,77.34,77.49,77.14,77.42,18843.83,2026-07-08 19:59:59.999,1456120.20989,7587,6071.639,469493.73625,0,77.18426204392381,77.5031370188224,,54.67197833940976,-0.0061675547902382,-0.0514587354930572,0.045291180702819,0.3285131518281502,77.67337063149056,77.08500000000001,76.49662936850946,17362.469699999998,40.0,WAIT
2026-07-08 20:00:00,77.42,77.57,77.31,77.44,8808.259,2026-07-08 20:14:59.999,682169.30923,4539,3304.122,255894.7174,0,77.20861803974059,77.50066105729995,,55.07715226943658,0.0134142427236838,-0.038484139849709,0.0518983825733929,0.323619355268996,77.70457105732144,77.1205,76.53642894267857,16480.6518,65.0,WAIT
2026-07-08 20:15:00,77.45,77.45,77.3,77.38,4428.785,2026-07-08 20:29:59.999,342631.32565,2991,2155.533,166758.96194,0,77.22494013119386,77.49592925113133,,53.531229182364086,0.0238169132234986,-0.0260239292350675,0.0498408424585661,0.3112179727497824,77.66320238769211,77.169,76.67479761230788,14541.544650000002,65.0,WAIT
2026-07-08 20:30:00,77.38,77.4,77.08,77.15,13356.301,2026-07-08 20:44:59.999,1030819.70951,3870,5597.984,431953.03106,0,77.21780297584206,77.4823633981458,,47.97256296794831,0.0133481574814879,-0.0181495118917564,0.0314976693732444,0.3118452604105127,77.59559365978284,77.2005,76.80540634021717,14157.19905,65.0,WAIT
2026-07-08 20:45:00,77.15,77.23,77.05,77.17,10549.084,2026-07-08 20:59:59.999,813857.40492,3446,4523.517,349039.3093,0,77.21325031147614,77.47011385312048,,48.47361165227184,0.0065894667151837,-0.0132017161703683,0.0197911828855521,0.3024277418097623,77.55903666467599,77.22149999999999,76.883963335324,13997.716949999998,65.0,WAIT
2026-07-08 21:00:00,77.18,77.18,76.95,76.99,4760.783,2026-07-08 21:14:59.999,366906.85102,3500,2463.374,189850.25925,0,77.19198837704985,77.45128585888047,,44.33529002730371,-0.0131398718249897,-0.0131893473012926,4.947547630288797e-05,0.2972543316804939,77.55715654035232,77.2225,76.88784345964767,13266.6459,20.0,SELL
2026-07-08 21:15:00,77.0,77.14,76.93,77.12,7458.744,2026-07-08 21:29:59.999,574501.00513,4107,4646.205,357792.52521,0,77.18513234114035,77.43829425657144,,47.80133196358364,-0.0180772182957582,-0.0141669215001857,-0.0039102967955724,0.2910218794176011,77.5541751440079,77.2265,76.8988248559921,12984.11095,40.0,WAIT
2026-07-08 21:30:00,77.12,77.25,77.02,77.2,10382.754,2026-07-08 21:44:59.999,801436.85281,3884,5249.446,405216.43139,0,77.18654830865079,77.42894938376472,,49.8699637746052,-0.0153577351227767,-0.0144050842247039,-0.0009526508980727,0.2866631737449156,77.54853330611225,77.22200000000001,76.89546669388777,12179.67955,40.0,WAIT
2026-07-08 21:45:00,77.19,77.35,77.17,77.26,7755.336,2026-07-08 21:59:59.999,599208.30256,3208,5005.426,386752.08227,0,77.1935437078269,77.42232391773473,,51.42479886005948,-0.0082657442023759,-0.0131772162202383,0.0049114720178624,0.2790443756202782,77.5460441598318,77.2205,76.89495584016821,11731.44915,40.0,WAIT
2026-07-08 22:00:00,77.26,77.48,77.2,77.26,9190.331,2026-07-08 22:14:59.999,710598.52215,5396,6069.483,469304.42068,0,77.19987287851006,77.41595827390199,,51.42479886005948,-0.0026151445444924,-0.0110648018850891,0.0084496573405967,0.2791126345045441,77.549640156319,77.2285,76.907359843681,10900.13865,40.0,WAIT
2026-07-08 22:15:00,77.27,77.41,77.18,77.4,11105.202,2026-07-08 22:29:59.999,858570.11844,3158,6584.15,509130.99316,0,77.21893260436624,77.41533245923917,,55.18615673641612,0.0130098568346994,-0.0062498701411314,0.0192597269758309,0.2756045891827902,77.50312431379028,77.21849999999999,76.9338756862097,10456.7172,65.0,WAIT
