symbol,open_time,balance,equity,drawdown
ETHUSDT,2026-03-01T13:15:00+00:00,4131.33021684,4131.33021684,-1374.37630218
ETHUSDT,2026-03-01T13:30:00+00:00,4131.33021684,4131.33021684,-1374.37630218
ETHUSDT,2026-03-01T13:45:00+00:00,4131.33021684,4131.33021684,-1374.37630218
ETHUSDT,2026-03-01T14:00:00+00:00,4131.33021684,4131.33021684,-1374.37630218
ETHUSDT,2026-03-01T14:15:00+00:00,4131.33021684,4131.33021684,-1374.37630218
ETHUSDT,2026-03-01T14:30:00+00:00,4131.33021684,4128.0592261,-1377.64729291
ETHUSDT,2026-03-01T14:45:00+00:00,4131.33021684,4131.04547626,-1374.66104276
ETHUSDT,2026-03-01T15:00:00+00:00,4131.33021684,4148.53344807,-1357.17307095
ETHUSDT,2026-03-01T15:15:00+00:00,4131.33021684,4151.29470677,-1354.41181224
ETHUSDT,2026-03-01T15:30:00+00:00,4131.33021684,4158.82169347,-1346.88482554
ETHUSDT,2026-03-01T15:45:00+00:00,4131.33021684,4117.30054403,-1388.40597499
ETHUSDT,2026-03-01T16:00:00+00:00,4131.33021684,4128.32512509,-1377.38139393
ETHUSDT,2026-03-01T16:15:00+00:00,4131.33021684,4142.64276283,-1363.06375619
ETHUSDT,2026-03-01T16:30:00+00:00,4131.33021684,4130.92275365,-1374.78376537
ETHUSDT,2026-03-01T16:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T17:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T17:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T17:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T17:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T18:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T18:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T18:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T18:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T19:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T19:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T19:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T19:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T20:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T20:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T20:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T20:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T21:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T21:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T21:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T21:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T22:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T22:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T22:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T22:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T23:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T23:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T23:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-01T23:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T00:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T00:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T00:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T00:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T01:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T01:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T01:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T01:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T02:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T02:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T02:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T02:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T03:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T03:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T03:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T03:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T04:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T04:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T04:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T04:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T05:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T05:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T05:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T05:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T06:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T06:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T06:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T06:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T07:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T07:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T07:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T07:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T08:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T08:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T08:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T08:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T09:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T09:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T09:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T09:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T10:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T10:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T10:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T10:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T11:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T11:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T11:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T11:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T12:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T12:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T12:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T12:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T13:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T13:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T13:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T13:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T14:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T14:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T14:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T14:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T15:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T15:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T15:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T15:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T16:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T16:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T16:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T16:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T17:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T17:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T17:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T17:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T18:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T18:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T18:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T18:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T19:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T19:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T19:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T19:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T20:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T20:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T20:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T20:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T21:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T21:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T21:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T21:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T22:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T22:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T22:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T22:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T23:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T23:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T23:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-02T23:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T00:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T00:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T00:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T00:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T01:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T01:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T01:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T01:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T02:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T02:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T02:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T02:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T03:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T03:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T03:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T03:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T04:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T04:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T04:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T04:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T05:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T05:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T05:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T05:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T06:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T06:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T06:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T06:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T07:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T07:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T07:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T07:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T08:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T08:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T08:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T08:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T09:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T09:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T09:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T09:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T10:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T10:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T10:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T10:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T11:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T11:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T11:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T11:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T12:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T12:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T12:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T12:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T13:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T13:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T13:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T13:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T14:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T14:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T14:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T14:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T15:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T15:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T15:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T15:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T16:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T16:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T16:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T16:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T17:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T17:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T17:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T17:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T18:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T18:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T18:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T18:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T19:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T19:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T19:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T19:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T20:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T20:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T20:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T20:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T21:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T21:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T21:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T21:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T22:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T22:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T22:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T22:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T23:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T23:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T23:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-03T23:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T00:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T00:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T00:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T00:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T01:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T01:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T01:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T01:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T02:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T02:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T02:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T02:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T03:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T03:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T03:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T03:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T04:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T04:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T04:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T04:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T05:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T05:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T05:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T05:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T06:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T06:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T06:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T06:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T07:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T07:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T07:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T07:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T08:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T08:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T08:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T08:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T09:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T09:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T09:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T09:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T10:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T10:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T10:30:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T10:45:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T11:00:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T11:15:00+00:00,4084.73461463,4084.73461463,-1420.97190439
ETHUSDT,2026-03-04T11:30:00+00:00,4084.73461463,4081.60399999,-1424.10251902
ETHUSDT,2026-03-04T11:45:00+00:00,4084.73461463,4083.43263437,-1422.27388464
ETHUSDT,2026-03-04T12:00:00+00:00,4084.73461463,4075.08949001,-1430.617029
ETHUSDT,2026-03-04T12:15:00+00:00,4084.73461463,4056.8031462,-1448.90337281
ETHUSDT,2026-03-04T12:30:00+00:00,4084.73461463,4074.51804177,-1431.18847725
ETHUSDT,2026-03-04T12:45:00+00:00,4084.73461463,4082.21354479,-1423.49297423
ETHUSDT,2026-03-04T13:00:00+00:00,4084.73461463,4092.556758,-1413.14976101
ETHUSDT,2026-03-04T13:15:00+00:00,4084.73461463,4092.91867522,-1412.78784379
ETHUSDT,2026-03-04T13:30:00+00:00,4084.73461463,4099.7379576,-1405.96856141
ETHUSDT,2026-03-04T13:45:00+00:00,4084.73461463,4101.56659198,-1404.13992703
ETHUSDT,2026-03-04T14:00:00+00:00,4084.73461463,4121.41489432,-1384.29162469
ETHUSDT,2026-03-04T14:15:00+00:00,4084.73461463,4128.6151422,-1377.09137682
ETHUSDT,2026-03-04T14:30:00+00:00,4181.6840669,4178.5517881,-1327.15473092
ETHUSDT,2026-03-04T14:45:00+00:00,4181.6840669,4203.6485063,-1302.05801271
ETHUSDT,2026-03-04T15:00:00+00:00,4181.6840669,4221.52873422,-1284.1777848
ETHUSDT,2026-03-04T15:15:00+00:00,4281.05261234,4281.05261234,-1224.65390667
